t,dur,sbytes,dbytes,sttl,dttl,spkts,dpkts,sload,dload,rate,label,attack_cat,phase_id,is_drift_boundary
198.4,10.331972,25368,1094788,31,29,452,858,19598.96875,846702.25,126.694109,0,Normal,3,0
198.5,0.044758,37152,3380,31,29,52,42,6512891.5,589838.6875,2077.840857,0,Normal,3,0
198.6,0.887449,3238,1760,62,252,20,20,27737.93164,15072.41504,43.946186,1,Exploits,3,0
198.7,13.108863,18682,1087890,31,29,350,746,11368.79688,663021.375,83.531273,0,Normal,3,0
198.8,0.737796,27608,642,254,252,32,12,290009.6875,6386.589355,58.281692,0,Normal,3,0
198.9,0.179951,1394,268,254,252,10,6,55792.96484,9958.266602,83.356026,1,Exploits,3,0
199.0,0.046318,320,1946,31,29,6,8,46115.98438,294140.5313,280.668433,0,Normal,3,0
199.1,0.456238,846,9322,62,252,10,14,13361.44727,151797.9688,50.412285,1,Exploits,3,0
199.2,0.001019,130,162,31,29,2,2,510304.25,635917.5625,2944.062924,0,Normal,3,0
199.3,0.468629,608,646,254,252,10,10,9354.948242,9935.364258,40.543799,0,Normal,3,0
199.4,0.584208,804,1052,62,252,10,8,9914.277344,12611.94629,29.099224,0,Normal,3,0
199.5,0.181202,2054,2478,31,29,22,24,86577.41406,104855.3594,248.341637,0,Normal,3,0
199.6,0.970974,1002,354,254,252,10,8,7431.712891,2554.13623,17.508192,0,Normal,3,0
199.7,0.67528,534,354,254,252,10,8,5698.376953,3672.550781,25.174743,0,Normal,3,0
199.8,7e-06,168,0,254,0,2,0,96000000.0,0.0,142857.1409,1,Reconnaissance,3,0
199.9,0.040349,3614,50036,31,29,60,62,704651.9375,9760639.0,2998.835222,0,Normal,3,0
